Record_ID,Income,Education_Level,Major,Years_of_Experience,Gender,Industry,Year,CPI,GDP
392,101501,Bachelor's Degree,Finance,6,0,Public,2020,262.73642928568705,0.0266545895302075
392,102501,Bachelor's Degree,Finance,7,0,Public,2021,269.49539686840825,0.0268605342518004
393,94921,Master's Degree,Economics,10,0,Private,2018,259.04706076957433,0.0270376966869401
393,95921,Master's Degree,Economics,11,0,Private,2019,253.38844804186493,0.0304310196782193
393,96921,Master's Degree,Economics,12,0,Private,2020,262.73642928568705,0.0392282908084727
393,97921,Master's Degree,Economics,13,0,Private,2021,269.49539686840825,0.0353173685132506
394,100897,Bachelor's Degree,Accounting,25,0,Private,2018,259.04706076957433,0.0282881679543699
394,101897,Bachelor's Degree,Accounting,26,0,Private,2019,253.38844804186493,0.0291411931853155
394,102897,Bachelor's Degree,Accounting,27,0,Private,2020,262.73642928568705,0.0312387050703932
394,103897,Bachelor's Degree,Accounting,28,0,Private,2021,269.49539686840825,0.0321901178200996
395,123065,Master's Degree,Accounting,6,0,Non-Profit,2018,259.04706076957433,0.0357037976884568
395,124065,Master's Degree,Accounting,7,0,Non-Profit,2019,253.38844804186493,0.0389074329922955
395,125065,Master's Degree,Accounting,8,0,Non-Profit,2020,262.73642928568705,0.0386199723942516
395,126065,Master's Degree,Accounting,9,0,Non-Profit,2021,269.49539686840825,0.0309460948822936
396,125790,Bachelor's Degree,Accounting,6,1,Private,2018,259.04706076957433,0.0364729118950618
396,126790,Bachelor's Degree,Accounting,7,1,Private,2019,253.38844804186493,0.0317525397323021
396,127790,Bachelor's Degree,Accounting,8,1,Private,2020,262.73642928568705,0.0278453408304709
396,128790,Bachelor's Degree,Accounting,9,1,Private,2021,269.49539686840825,0.0346000344216172
397,80307,Bachelor's Degree,Economics,13,0,Private,2018,259.04706076957433,0.029444528515124
397,81307,Bachelor's Degree,Economics,14,0,Private,2019,253.38844804186493,0.0278581867120978
397,82307,Bachelor's Degree,Economics,15,0,Private,2020,262.73642928568705,0.0269438433512442
397,83307,Bachelor's Degree,Economics,16,0,Private,2021,269.49539686840825,0.0325043225006287
398,91662,PhD,Finance,10,1,Non-Profit,2018,259.04706076957433,0.0307508028728069
398,92662,PhD,Finance,11,1,Non-Profit,2019,253.38844804186493,0.0251526399752705
398,93662,PhD,Finance,12,1,Non-Profit,2020,262.73642928568705,0.0338581782204953
398,94662,PhD,Finance,13,1,Non-Profit,2021,269.49539686840825,0.0399084302585091
399,115206,Bachelor's Degree,Economics,4,0,Non-Profit,2018,259.04706076957433,0.0211141367223049
399,116206,Bachelor's Degree,Economics,5,0,Non-Profit,2019,253.38844804186493,0.0211548215893407
399,117206,Bachelor's Degree,Economics,6,0,Non-Profit,2020,262.73642928568705,0.0211810028891654
399,118206,Bachelor's Degree,Economics,7,0,Non-Profit,2021,269.49539686840825,0.0220751268707171
400,69106,Bachelor's Degree,Economics,12,0,Public,2018,259.04706076957433,0.0370369185167777
400,70106,Bachelor's Degree,Economics,13,0,Public,2019,253.38844804186493,0.0202732337094121
400,71106,Bachelor's Degree,Economics,14,0,Public,2020,262.73642928568705,0.0205788863348673
400,72106,Bachelor's Degree,Economics,15,0,Public,2021,269.49539686840825,0.0206477827555199
401,110251,Bachelor's Degree,Finance,20,0,Public,2018,259.04706076957433,0.0244876595959959
401,111251,Bachelor's Degree,Finance,21,0,Public,2019,253.38844804186493,0.0252169849192417
401,112251,Bachelor's Degree,Finance,22,0,Public,2020,262.73642928568705,0.032965950545976
401,113251,Bachelor's Degree,Finance,23,0,Public,2021,269.49539686840825,0.0289103562898632
402,123214,Master's Degree,Finance,17,0,Public,2018,259.04706076957433,0.037359592534618
402,124214,Master's Degree,Finance,18,0,Public,2019,253.38844804186493,0.03436028356254
402,125214,Master's Degree,Finance,19,0,Public,2020,262.73642928568705,0.0218489903407413
402,126214,Master's Degree,Finance,20,0,Public,2021,269.49539686840825,0.0278895878167771
403,122026,PhD,Accounting,3,1,Public,2018,259.04706076957433,0.0302791089338141
403,123026,PhD,Accounting,4,1,Public,2019,253.38844804186493,0.0367489919016692
403,124026,PhD,Accounting,5,1,Public,2020,262.73642928568705,0.0377802438022191
403,125026,PhD,Accounting,6,1,Public,2021,269.49539686840825,0.0234604773950232
404,91931,PhD,Finance,15,1,Private,2018,259.04706076957433,0.0270694638412144
404,92931,PhD,Finance,16,1,Private,2019,253.38844804186493,0.0298203952533782
404,93931,PhD,Finance,17,1,Private,2020,262.73642928568705,0.0238451583693618
404,94931,PhD,Finance,18,1,Private,2021,269.49539686840825,0.0394980854562047
405,81661,Master's Degree,Economics,12,0,Public,2018,259.04706076957433,0.0248320255287152
405,82661,Master's Degree,Economics,13,0,Public,2019,253.38844804186493,0.0343196938708344
405,83661,Master's Degree,Economics,14,0,Public,2020,262.73642928568705,0.0217715667927328
405,84661,Master's Degree,Economics,15,0,Public,2021,269.49539686840825,0.0212818942207235
406,50061,Master's Degree,Accounting,2,0,Public,2018,259.04706076957433,0.02060707611066
406,51061,Master's Degree,Accounting,3,0,Public,2019,253.38844804186493,0.0292065810128553
406,52061,Master's Degree,Accounting,4,0,Public,2020,262.73642928568705,0.0226755628998793
406,53061,Master's Degree,Accounting,5,0,Public,2021,269.49539686840825,0.0214533117516231
407,47495,Bachelor's Degree,Accounting,2,0,Non-Profit,2018,259.04706076957433,0.0257945596747642
407,48495,Bachelor's Degree,Accounting,3,0,Non-Profit,2019,253.38844804186493,0.0242708570898068
407,49495,Bachelor's Degree,Accounting,4,0,Non-Profit,2020,262.73642928568705,0.0340806290518331
407,50495,Bachelor's Degree,Accounting,5,0,Non-Profit,2021,269.49539686840825,0.0273335775940596
408,114535,Master's Degree,Finance,16,0,Non-Profit,2018,259.04706076957433,0.0253358909886766
408,115535,Master's Degree,Finance,17,0,Non-Profit,2019,253.38844804186493,0.0355545582013558
408,116535,Master's Degree,Finance,18,0,Non-Profit,2020,262.73642928568705,0.0368972817082101
408,117535,Master's Degree,Finance,19,0,Non-Profit,2021,269.49539686840825,0.0337446868692136
409,56832,Bachelor's Degree,Finance,13,0,Private,2018,259.04706076957433,0.0265875853860415
409,57832,Bachelor's Degree,Finance,14,0,Private,2019,253.38844804186493,0.0353249094552075
409,58832,Bachelor's Degree,Finance,15,0,Private,2020,262.73642928568705,0.036232540288897
409,59832,Bachelor's Degree,Finance,16,0,Private,2021,269.49539686840825,0.0289265271997312
410,75024,Bachelor's Degree,Finance,25,0,Non-Profit,2018,259.04706076957433,0.0321936381655155
410,76024,Bachelor's Degree,Finance,26,0,Non-Profit,2019,253.38844804186493,0.0231272428328975
410,77024,Bachelor's Degree,Finance,27,0,Non-Profit,2020,262.73642928568705,0.0313653723253753
410,78024,Bachelor's Degree,Finance,28,0,Non-Profit,2021,269.49539686840825,0.0294886982829434
411,76505,Bachelor's Degree,Economics,10,1,Non-Profit,2018,259.04706076957433,0.028892553158278
411,77505,Bachelor's Degree,Economics,11,1,Non-Profit,2019,253.38844804186493,0.0289853631693127
411,78505,Bachelor's Degree,Economics,12,1,Non-Profit,2020,262.73642928568705,0.0385929921540265
411,79505,Bachelor's Degree,Economics,13,1,Non-Profit,2021,269.49539686840825,0.0330495191101446
412,107102,Master's Degree,Economics,7,1,Private,2018,259.04706076957433,0.0373540419583847
412,108102,Master's Degree,Economics,8,1,Private,2019,253.38844804186493,0.0221242765517691
412,109102,Master's Degree,Economics,9,1,Private,2020,262.73642928568705,0.0361591465621803
412,110102,Master's Degree,Economics,10,1,Private,2021,269.49539686840825,0.0222793177423848
413,103515,Bachelor's Degree,Accounting,1,0,Private,2018,259.04706076957433,0.030574146397681
413,104515,Bachelor's Degree,Accounting,2,0,Private,2019,253.38844804186493,0.0327792604394656
413,105515,Bachelor's Degree,Accounting,3,0,Private,2020,262.73642928568705,0.0287002918868044
413,106515,Bachelor's Degree,Accounting,4,0,Private,2021,269.49539686840825,0.0309085590042342
414,88639,Master's Degree,Finance,22,0,Public,2018,259.04706076957433,0.0297708493288051
414,89639,Master's Degree,Finance,23,0,Public,2019,253.38844804186493,0.0333387083511443
414,90639,Master's Degree,Finance,24,0,Public,2020,262.73642928568705,0.0382132999076777
414,91639,Master's Degree,Finance,25,0,Public,2021,269.49539686840825,0.0225817239028492
415,104241,Bachelor's Degree,Finance,7,1,Public,2018,259.04706076957433,0.0252009608050486
415,105241,Bachelor's Degree,Finance,8,1,Public,2019,253.38844804186493,0.0388596556814227
415,106241,Bachelor's Degree,Finance,9,1,Public,2020,262.73642928568705,0.0366994757136592
415,107241,Bachelor's Degree,Finance,10,1,Public,2021,269.49539686840825,0.0222500626105326
416,92785,Bachelor's Degree,Accounting,19,0,Public,2018,259.04706076957433,0.0292800085639285
416,93785,Bachelor's Degree,Accounting,20,0,Public,2019,253.38844804186493,0.0320578576521087
416,94785,Bachelor's Degree,Accounting,21,0,Public,2020,262.73642928568705,0.0399639981533123
416,95785,Bachelor's Degree,Accounting,22,0,Public,2021,269.49539686840825,0.0244601964706746
417,103929,PhD,Finance,27,1,Public,2018,259.04706076957433,0.0336190658280715
417,104929,PhD,Finance,28,1,Public,2019,253.38844804186493,0.0302845402253195
417,105929,PhD,Finance,29,1,Public,2020,262.73642928568705,0.0251018686566475
417,106929,PhD,Finance,30,1,Public,2021,269.49539686840825,0.0350358917473451
418,72689,PhD,Finance,12,1,Non-Profit,2018,259.04706076957433,0.036500706382856
418,73689,PhD,Finance,13,1,Non-Profit,2019,253.38844804186493,0.0292724414868689
418,74689,PhD,Finance,14,1,Non-Profit,2020,262.73642928568705,0.0389376039268204
418,75689,PhD,Finance,15,1,Non-Profit,2021,269.49539686840825,0.0279592069276151
419,101032,Bachelor's Degree,Accounting,3,1,Non-Profit,2018,259.04706076957433,0.0271056794847384
419,102032,Bachelor's Degree,Accounting,4,1,Non-Profit,2019,253.38844804186493,0.0332446431665918
419,103032,Bachelor's Degree,Accounting,5,1,Non-Profit,2020,262.73642928568705,0.0253628645922384
419,104032,Bachelor's Degree,Accounting,6,1,Non-Profit,2021,269.49539686840825,0.0225050246219241
420,80523,PhD,Accounting,15,0,Private,2018,259.04706076957433,0.0289807552073992
420,81523,PhD,Accounting,16,0,Private,2019,253.38844804186493,0.0215393836601603
420,82523,PhD,Accounting,17,0,Private,2020,262.73642928568705,0.0364251884074569
420,83523,PhD,Accounting,18,0,Private,2021,269.49539686840825,0.0284260176326672
421,109359,Master's Degree,Accounting,1,1,Non-Profit,2018,259.04706076957433,0.0238498630127165
421,110359,Master's Degree,Accounting,2,1,Non-Profit,2019,253.38844804186493,0.0382224100278391
421,111359,Master's Degree,Accounting,3,1,Non-Profit,2020,262.73642928568705,0.0352006980360634
421,112359,Master's Degree,Accounting,4,1,Non-Profit,2021,269.49539686840825,0.0368745758542051
422,116192,PhD,Economics,15,0,Private,2018,259.04706076957433,0.0350623769435934
422,117192,PhD,Economics,16,0,Private,2019,253.38844804186493,0.0373923291546452
422,118192,PhD,Economics,17,0,Private,2020,262.73642928568705,0.0280229593898359
422,119192,PhD,Economics,18,0,Private,2021,269.49539686840825,0.0279318114877265
423,91733,Bachelor's Degree,Economics,21,0,Public,2018,259.04706076957433,0.0269922879761544
423,92733,Bachelor's Degree,Economics,22,0,Public,2019,253.38844804186493,0.0254842577824829
423,93733,Bachelor's Degree,Economics,23,0,Public,2020,262.73642928568705,0.0347045703620319
423,94733,Bachelor's Degree,Economics,24,0,Public,2021,269.49539686840825,0.0316151199811131
424,94678,PhD,Accounting,10,1,Private,2018,259.04706076957433,0.0225222028335725
424,95678,PhD,Accounting,11,1,Private,2019,253.38844804186493,0.0335239149271307
424,96678,PhD,Accounting,12,1,Private,2020,262.73642928568705,0.0392546516772227
424,97678,PhD,Accounting,13,1,Private,2021,269.49539686840825,0.0236820264672191
425,75332,Master's Degree,Accounting,2,1,Non-Profit,2018,259.04706076957433,0.0332077650479165
425,76332,Master's Degree,Accounting,3,1,Non-Profit,2019,253.38844804186493,0.0334566337984086
425,77332,Master's Degree,Accounting,4,1,Non-Profit,2020,262.73642928568705,0.0390061402747236
425,78332,Master's Degree,Accounting,5,1,Non-Profit,2021,269.49539686840825,0.0203833577504995
426,127572,PhD,Accounting,9,1,Private,2018,259.04706076957433,0.0342444041035431
426,128572,PhD,Accounting,10,1,Private,2019,253.38844804186493,0.0247076652379671
426,129572,PhD,Accounting,11,1,Private,2020,262.73642928568705,0.0382966989999375
426,130572,PhD,Accounting,12,1,Private,2021,269.49539686840825,0.022884800422362
427,131830,PhD,Finance,25,0,Private,2018,259.04706076957433,0.0366538749269884
427,132830,PhD,Finance,26,0,Private,2019,253.38844804186493,0.0382326582741695
427,133830,PhD,Finance,27,0,Private,2020,262.73642928568705,0.0233084030425681
427,134830,PhD,Finance,28,0,Private,2021,269.49539686840825,0.039678618802848
428,61650,Bachelor's Degree,Economics,7,0,Public,2018,259.04706076957433,0.0253137112973252
428,62650,Bachelor's Degree,Economics,8,0,Public,2019,253.38844804186493,0.0220695012729316
428,63650,Bachelor's Degree,Economics,9,0,Public,2020,262.73642928568705,0.0381397103687648
428,64650,Bachelor's Degree,Economics,10,0,Public,2021,269.49539686840825,0.0393665392019851
429,83643,Master's Degree,Accounting,24,0,Private,2018,259.04706076957433,0.036366156353506
429,84643,Master's Degree,Accounting,25,0,Private,2019,253.38844804186493,0.0314916439510375
429,85643,Master's Degree,Accounting,26,0,Private,2020,262.73642928568705,0.0302652100914088
429,86643,Master's Degree,Accounting,27,0,Private,2021,269.49539686840825,0.0284696401849866
430,82563,PhD,Accounting,4,0,Private,2018,259.04706076957433,0.0364294250555238
430,83563,PhD,Accounting,5,0,Private,2019,253.38844804186493,0.0331164153465478
430,84563,PhD,Accounting,6,0,Private,2020,262.73642928568705,0.0335424852696512
430,85563,PhD,Accounting,7,0,Private,2021,269.49539686840825,0.0325746803011998
431,58620,PhD,Accounting,17,1,Public,2018,259.04706076957433,0.0313899451703715
431,59620,PhD,Accounting,18,1,Public,2019,253.38844804186493,0.0398324868592245
431,60620,PhD,Accounting,19,1,Public,2020,262.73642928568705,0.0338355527828396
431,61620,PhD,Accounting,20,1,Public,2021,269.49539686840825,0.0395991089471655
432,52195,PhD,Economics,2,1,Non-Profit,2018,259.04706076957433,0.0356139860834325
432,53195,PhD,Economics,3,1,Non-Profit,2019,253.38844804186493,0.0276566678953687
432,54195,PhD,Economics,4,1,Non-Profit,2020,262.73642928568705,0.0286028546419365
432,55195,PhD,Economics,5,1,Non-Profit,2021,269.49539686840825,0.0262074177821624
433,119681,Bachelor's Degree,Economics,11,1,Public,2018,259.04706076957433,0.0374948729931313
433,120681,Bachelor's Degree,Economics,12,1,Public,2019,253.38844804186493,0.0250567480138057
433,121681,Bachelor's Degree,Economics,13,1,Public,2020,262.73642928568705,0.0253599453376875
433,122681,Bachelor's Degree,Economics,14,1,Public,2021,269.49539686840825,0.0326635734979154
434,118833,Master's Degree,Accounting,29,1,Non-Profit,2018,259.04706076957433,0.0259911263922979
434,119833,Master's Degree,Accounting,30,1,Non-Profit,2019,253.38844804186493,0.0219111820791667
434,120833,Master's Degree,Accounting,31,1,Non-Profit,2020,262.73642928568705,0.0387084964889706
434,121833,Master's Degree,Accounting,32,1,Non-Profit,2021,269.49539686840825,0.0373710566157167
435,145569,Master's Degree,Economics,26,1,Private,2018,259.04706076957433,0.0363935400556091
435,146569,Master's Degree,Economics,27,1,Private,2019,253.38844804186493,0.0242286251599782
435,147569,Master's Degree,Economics,28,1,Private,2020,262.73642928568705,0.0332571957526933
435,148569,Master's Degree,Economics,29,1,Private,2021,269.49539686840825,0.0383162869638148
436,86420,Master's Degree,Accounting,9,0,Public,2018,259.04706076957433,0.0346870007067059
436,87420,Master's Degree,Accounting,10,0,Public,2019,253.38844804186493,0.0242640786277827
436,88420,Master's Degree,Accounting,11,0,Public,2020,262.73642928568705,0.0240751097169988
436,89420,Master's Degree,Accounting,12,0,Public,2021,269.49539686840825,0.0218505710873343
437,86059,Master's Degree,Economics,25,1,Non-Profit,2018,259.04706076957433,0.0381220185736085
437,87059,Master's Degree,Economics,26,1,Non-Profit,2019,253.38844804186493,0.0210869619669731
437,88059,Master's Degree,Economics,27,1,Non-Profit,2020,262.73642928568705,0.0228724275613763
437,89059,Master's Degree,Economics,28,1,Non-Profit,2021,269.49539686840825,0.0345495415599299
438,112660,PhD,Economics,26,0,Public,2018,259.04706076957433,0.0322228304642249
438,113660,PhD,Economics,27,0,Public,2019,253.38844804186493,0.02721612622756
438,114660,PhD,Economics,28,0,Public,2020,262.73642928568705,0.0300006783113921
438,115660,PhD,Economics,29,0,Public,2021,269.49539686840825,0.0316447489760517
439,113464,PhD,Accounting,24,1,Non-Profit,2018,259.04706076957433,0.0359278144523941
439,114464,PhD,Accounting,25,1,Non-Profit,2019,253.38844804186493,0.0377319088300479
439,115464,PhD,Accounting,26,1,Non-Profit,2020,262.73642928568705,0.0320860883964295
439,116464,PhD,Accounting,27,1,Non-Profit,2021,269.49539686840825,0.0283476588360094
440,60013,Bachelor's Degree,Economics,18,0,Public,2018,259.04706076957433,0.0234551351249241
440,61013,Bachelor's Degree,Economics,19,0,Public,2019,253.38844804186493,0.0376395111028121
440,62013,Bachelor's Degree,Economics,20,0,Public,2020,262.73642928568705,0.0238469272630783
440,63013,Bachelor's Degree,Economics,21,0,Public,2021,269.49539686840825,0.0332867873321136
441,127991,PhD,Finance,26,0,Non-Profit,2018,259.04706076957433,0.0305030778822325
441,128991,PhD,Finance,27,0,Non-Profit,2019,253.38844804186493,0.0350108832750747
441,129991,PhD,Finance,28,0,Non-Profit,2020,262.73642928568705,0.0229103460077484
441,130991,PhD,Finance,29,0,Non-Profit,2021,269.49539686840825,0.0253837947894661
442,85387,PhD,Finance,8,1,Public,2018,259.04706076957433,0.0325606092913907
442,86387,PhD,Finance,9,1,Public,2019,253.38844804186493,0.0283125556405831
442,87387,PhD,Finance,10,1,Public,2020,262.73642928568705,0.037340232138212
442,88387,PhD,Finance,11,1,Public,2021,269.49539686840825,0.0289617097456615
443,74989,PhD,Economics,26,0,Public,2018,259.04706076957433,0.0399129035334869
443,75989,PhD,Economics,27,0,Public,2019,253.38844804186493,0.0297177121237922
443,76989,PhD,Economics,28,0,Public,2020,262.73642928568705,0.0383351200623749
443,77989,PhD,Economics,29,0,Public,2021,269.49539686840825,0.0290226013959568
444,63275,Master's Degree,Finance,10,1,Private,2018,259.04706076957433,0.024354497975978
444,64275,Master's Degree,Finance,11,1,Private,2019,253.38844804186493,0.0366344926261017
444,65275,Master's Degree,Finance,12,1,Private,2020,262.73642928568705,0.0297365642388247
444,66275,Master's Degree,Finance,13,1,Private,2021,269.49539686840825,0.0327417177770943
445,69984,PhD,Finance,13,1,Non-Profit,2018,259.04706076957433,0.0236326284375764
445,70984,PhD,Finance,14,1,Non-Profit,2019,253.38844804186493,0.0210160517937788
445,71984,PhD,Finance,15,1,Non-Profit,2020,262.73642928568705,0.0370625634382047
445,72984,PhD,Finance,16,1,Non-Profit,2021,269.49539686840825,0.0386520441500728
446,143407,PhD,Economics,27,0,Non-Profit,2018,259.04706076957433,0.0257080813692684
446,144407,PhD,Economics,28,0,Non-Profit,2019,253.38844804186493,0.0221896473213798
446,145407,PhD,Economics,29,0,Non-Profit,2020,262.73642928568705,0.0234956997576673
446,146407,PhD,Economics,30,0,Non-Profit,2021,269.49539686840825,0.0249090892507786
447,138211,Master's Degree,Accounting,29,0,Private,2018,259.04706076957433,0.0215725342197951
447,139211,Master's Degree,Accounting,30,0,Private,2019,253.38844804186493,0.0249657495926169
447,140211,Master's Degree,Accounting,31,0,Private,2020,262.73642928568705,0.0277877955933374
447,141211,Master's Degree,Accounting,32,0,Private,2021,269.49539686840825,0.03369450327762
448,72397,Master's Degree,Accounting,15,1,Non-Profit,2018,259.04706076957433,0.0246865013130105
448,73397,Master's Degree,Accounting,16,1,Non-Profit,2019,253.38844804186493,0.0375878611361439
448,74397,Master's Degree,Accounting,17,1,Non-Profit,2020,262.73642928568705,0.0268314077406313
448,75397,Master's Degree,Accounting,18,1,Non-Profit,2021,269.49539686840825,0.0201418362554874
449,76961,Master's Degree,Finance,29,1,Non-Profit,2018,259.04706076957433,0.0358016649994287
449,77961,Master's Degree,Finance,30,1,Non-Profit,2019,253.38844804186493,0.0208972111525543
449,78961,Master's Degree,Finance,31,1,Non-Profit,2020,262.73642928568705,0.0261783544568753
449,79961,Master's Degree,Finance,32,1,Non-Profit,2021,269.49539686840825,0.0353946283659376
450,107297,Bachelor's Degree,Accounting,27,0,Private,2018,259.04706076957433,0.0354367207046022
450,108297,Bachelor's Degree,Accounting,28,0,Private,2019,253.38844804186493,0.0379506465304416
450,109297,Bachelor's Degree,Accounting,29,0,Private,2020,262.73642928568705,0.0217483361574216
450,110297,Bachelor's Degree,Accounting,30,0,Private,2021,269.49539686840825,0.0365106968304083
451,64613,Master's Degree,Economics,5,0,Public,2018,259.04706076957433,0.0390452015672464
451,65613,Master's Degree,Economics,6,0,Public,2019,253.38844804186493,0.0229981850649427
451,66613,Master's Degree,Economics,7,0,Public,2020,262.73642928568705,0.0315158494224461
451,67613,Master's Degree,Economics,8,0,Public,2021,269.49539686840825,0.0203393825863093
452,77825,PhD,Finance,8,0,Non-Profit,2018,259.04706076957433,0.0386453376784194
452,78825,PhD,Finance,9,0,Non-Profit,2019,253.38844804186493,0.0364531493696085
452,79825,PhD,Finance,10,0,Non-Profit,2020,262.73642928568705,0.0308403059695945
452,80825,PhD,Finance,11,0,Non-Profit,2021,269.49539686840825,0.0299793588844158
453,108616,Master's Degree,Economics,26,1,Private,2018,259.04706076957433,0.0229876327245286
453,109616,Master's Degree,Economics,27,1,Private,2019,253.38844804186493,0.0234477272421033
453,110616,Master's Degree,Economics,28,1,Private,2020,262.73642928568705,0.0322623247813848
453,111616,Master's Degree,Economics,29,1,Private,2021,269.49539686840825,0.0392467611496241
454,59792,Master's Degree,Accounting,15,1,Public,2018,259.04706076957433,0.0324460595814805
454,60792,Master's Degree,Accounting,16,1,Public,2019,253.38844804186493,0.0241306880794401
454,61792,Master's Degree,Accounting,17,1,Public,2020,262.73642928568705,0.0373290212649808
454,62792,Master's Degree,Accounting,18,1,Public,2021,269.49539686840825,0.0333853159168731
455,122894,Master's Degree,Accounting,25,1,Private,2018,259.04706076957433,0.0218144176549566
455,123894,Master's Degree,Accounting,26,1,Private,2019,253.38844804186493,0.0374953212510798
455,124894,Master's Degree,Accounting,27,1,Private,2020,262.73642928568705,0.0343999360525489
455,125894,Master's Degree,Accounting,28,1,Private,2021,269.49539686840825,0.0324627570749565
456,92934,PhD,Economics,5,1,Non-Profit,2018,259.04706076957433,0.034273205662243
456,93934,PhD,Economics,6,1,Non-Profit,2019,253.38844804186493,0.0225360359825352
456,94934,PhD,Economics,7,1,Non-Profit,2020,262.73642928568705,0.0318715050882859
456,95934,PhD,Economics,8,1,Non-Profit,2021,269.49539686840825,0.0285508371071942
457,66008,Master's Degree,Economics,1,0,Private,2018,259.04706076957433,0.0387232608310199
457,67008,Master's Degree,Economics,2,0,Private,2019,253.38844804186493,0.0390055844722281
457,68008,Master's Degree,Economics,3,0,Private,2020,262.73642928568705,0.0278838098919981
457,69008,Master's Degree,Economics,4,0,Private,2021,269.49539686840825,0.0298596542091617
458,100117,Bachelor's Degree,Economics,1,1,Non-Profit,2018,259.04706076957433,0.0280703998488042
458,101117,Bachelor's Degree,Economics,2,1,Non-Profit,2019,253.38844804186493,0.0298385604807825
458,102117,Bachelor's Degree,Economics,3,1,Non-Profit,2020,262.73642928568705,0.0247667442125599
458,103117,Bachelor's Degree,Economics,4,1,Non-Profit,2021,269.49539686840825,0.0297296553146484
459,56972,Bachelor's Degree,Economics,11,1,Public,2018,259.04706076957433,0.0233771857873407
459,57972,Bachelor's Degree,Economics,12,1,Public,2019,253.38844804186493,0.0261417548672049
459,58972,Bachelor's Degree,Economics,13,1,Public,2020,262.73642928568705,0.0264629043455883
459,59972,Bachelor's Degree,Economics,14,1,Public,2021,269.49539686840825,0.0310342474403993
460,80535,PhD,Accounting,17,1,Private,2018,259.04706076957433,0.0299503285374886
460,81535,PhD,Accounting,18,1,Private,2019,253.38844804186493,0.0346202069827896
460,82535,PhD,Accounting,19,1,Private,2020,262.73642928568705,0.0332806606622263
460,83535,PhD,Accounting,20,1,Private,2021,269.49539686840825,0.029785585221032
461,63702,PhD,Accounting,13,0,Non-Profit,2018,259.04706076957433,0.0239639277284333
461,64702,PhD,Accounting,14,0,Non-Profit,2019,253.38844804186493,0.0270505848260103
461,65702,PhD,Accounting,15,0,Non-Profit,2020,262.73642928568705,0.0263845059557237
461,66702,PhD,Accounting,16,0,Non-Profit,2021,269.49539686840825,0.0225327425103674
462,66335,Bachelor's Degree,Economics,13,1,Public,2018,259.04706076957433,0.0346951857769875
462,67335,Bachelor's Degree,Economics,14,1,Public,2019,253.38844804186493,0.0206930141962803
462,68335,Bachelor's Degree,Economics,15,1,Public,2020,262.73642928568705,0.0382938912067411
462,69335,Bachelor's Degree,Economics,16,1,Public,2021,269.49539686840825,0.0290714561923034
463,103066,Master's Degree,Economics,11,0,Public,2018,259.04706076957433,0.0360454739429495
463,104066,Master's Degree,Economics,12,0,Public,2019,253.38844804186493,0.0301945215057635
463,105066,Master's Degree,Economics,13,0,Public,2020,262.73642928568705,0.0230252856892535
463,106066,Master's Degree,Economics,14,0,Public,2021,269.49539686840825,0.0275194244385827
464,45435,PhD,Accounting,2,0,Public,2018,259.04706076957433,0.0327670013026146
464,46435,PhD,Accounting,3,0,Public,2019,253.38844804186493,0.0222402342613641
464,47435,PhD,Accounting,4,0,Public,2020,262.73642928568705,0.0306569426456651
464,48435,PhD,Accounting,5,0,Public,2021,269.49539686840825,0.0396219524902701
465,73357,Bachelor's Degree,Finance,18,1,Private,2018,259.04706076957433,0.0280725179053979
465,74357,Bachelor's Degree,Finance,19,1,Private,2019,253.38844804186493,0.0234976787238972
465,75357,Bachelor's Degree,Finance,20,1,Private,2020,262.73642928568705,0.0234679213241223
465,76357,Bachelor's Degree,Finance,21,1,Private,2021,269.49539686840825,0.0301070733647565
466,66434,PhD,Finance,15,0,Private,2018,259.04706076957433,0.0367215780159056
466,67434,PhD,Finance,16,0,Private,2019,253.38844804186493,0.0260235117399471
466,68434,PhD,Finance,17,0,Private,2020,262.73642928568705,0.0274461419714609
466,69434,PhD,Finance,18,0,Private,2021,269.49539686840825,0.029779018528769
467,138924,Bachelor's Degree,Accounting,21,0,Non-Profit,2018,259.04706076957433,0.021056517878172
467,139924,Bachelor's Degree,Accounting,22,0,Non-Profit,2019,253.38844804186493,0.0210901855482743
467,140924,Bachelor's Degree,Accounting,23,0,Non-Profit,2020,262.73642928568705,0.0302387726136385
467,141924,Bachelor's Degree,Accounting,24,0,Non-Profit,2021,269.49539686840825,0.0312318901542438
468,59972,Bachelor's Degree,Economics,17,0,Public,2018,259.04706076957433,0.0222028456583793
468,60972,Bachelor's Degree,Economics,18,0,Public,2019,253.38844804186493,0.0248212869171347
468,61972,Bachelor's Degree,Economics,19,0,Public,2020,262.73642928568705,0.0272019926156422
468,62972,Bachelor's Degree,Economics,20,0,Public,2021,269.49539686840825,0.0251366007545037
469,105222,Bachelor's Degree,Economics,15,1,Public,2018,259.04706076957433,0.0231170307310288
469,106222,Bachelor's Degree,Economics,16,1,Public,2019,253.38844804186493,0.0368438746174622
469,107222,Bachelor's Degree,Economics,17,1,Public,2020,262.73642928568705,0.0214504463390896
469,108222,Bachelor's Degree,Economics,18,1,Public,2021,269.49539686840825,0.0280505271098028
470,95739,Master's Degree,Finance,29,1,Public,2018,259.04706076957433,0.0296738164629358
470,96739,Master's Degree,Finance,30,1,Public,2019,253.38844804186493,0.0357789024786985
